"new_id","prob"
2,0.331464813115631
5,0.0251779849767888
6,0.0794281573797574
9,0.999972723629576
10,0.270350181701925
12,0.946777039363786
13,0.00660853024779872
16,0.994975832948944
18,0.999999881097084
19,0.00489527620086484
20,0.999999811111782
23,0.999021952108388
25,0.979342734342941
29,0.83149980588805
31,0.962243949155609
32,0.923562659137746
33,0.0230647803735636
35,0.724361048949646
37,4.47418125909905e-06
40,3.5546432148637e-05
47,0.0184720470111794
48,0.968976068505164
49,0.308616427198259
52,0.0070162656003568
53,0.946670565518008
54,0.728775836143298
55,0.0241793108135772
57,0.974508297467487
59,0.937812763674938
60,0.991792082587186
61,0.942393021022934
65,0.999999999964763
66,0.990034026506067
69,0.072164214125181
70,0.53286693656
72,0.674675256984107
73,0.236481923201291
75,0.282089550449475
76,0.0143167222808828
80,0.667628013826434
81,0.420568532510293
84,0.210907551222032
87,0.00997370653851346
88,0.959006627655186
89,0.165813048008664
90,0.599817267050536
94,0.0255334549757203
95,0.627982970117717
96,0.777366935535183
97,0.00150979720497195
98,0.0176335704001177
100,0.0732228694114112
101,0.433640464265055
102,0.997321112923885
104,0.925007927200606
105,0.984017822620303
106,0.00714816351636956
107,0.928335249656002
108,0.965926359971946
109,9.72175578681047e-06
111,0.997900502581016
112,0.0961928878397256
113,0.994058288059584
119,0.878086637468037
123,0.00225610210974921
125,0.547109862126122
126,0.999920201224896
128,0.677719854874602
131,0.027608503947367
133,0.9189866932404
135,0.502048215296465
136,0.999267585476806
137,0.894298880789171
139,0.98563650405944
140,7.59943541969327e-05
141,0.954006781597805
143,0.416645889149518
144,0.936659814124992
151,0.799945134341969
153,0.846692190470237
155,0.177511266435105
156,0.876943055034526
157,0.781009398721203
158,3.36756425288053e-05
160,0.484417505260972
161,0.924754655263442
162,0.216405561466993
163,0.674819241676537
168,0.0540054131702506
169,0.907826756270952
171,0.0278856920138342
174,0.358615210483647
175,0.0206001460166148
176,0.00283872217880323
179,0.977953961803231
180,0.789725450013944
181,0.985707062257629
183,0.737346662870411
185,0.015422230625342
187,0.974540231651646
188,0.0988320497058654
189,0.205815509186604
190,0.738818381961542
191,0.494031117331862
193,0.250968502462484
195,0.147827059543131
197,0.656313032449578
198,0.0757505001124834
199,0.959251209463227
200,2.38647308129338e-05
202,0.997560234762462
206,0.955418597404676
211,0.154434084547513
212,0.0509813186239027
215,0.0111643327504269
217,0.337980017510763
218,0.615250830628082
224,0.0959166754428952
228,0.0046075985809351
229,0.743811772628926
231,0.853223965018633
232,0.0968989010241367
233,0.935665428569264
241,0.0399413381644891
242,0.000366781009882991
243,0.0903314498290507
244,0.645613360806807
245,0.000363941899991035
251,0.996257169113961
252,0.81205570567886
256,0.582057586981831
257,0.88712029674496
262,0.529444918868731
264,0.720506700932157
267,0.972229951613753
268,0.0129459457930866
271,0.561354647529086
273,0.983701255967379
275,0.00429481189607683
276,0.742290023680561
277,0.976145961299127
279,0.00221219488502534
282,0.857126309093879
283,0.953753251648752
284,0.972475135914575
288,0.0594700350912381
290,0.420092011497905
292,0.887624333227598
293,0.789687998187545
295,0.0115950541445581
298,0.030380300104088
300,0.00284710042392269
303,0.389157470215805
305,0.883151988108326
310,0.298472296380578
314,0.874953308177506
316,0.000700385917115631
317,0.0253126484772601
320,0.000440627417861557
321,0.647938145697213
323,0.171686859855494
324,6.16886970997054e-05
325,0.000532797517203136
328,0.826858085507152
329,0.943413445826959
330,0.917529339223267
331,0.996599465843159
332,0.385647362698843
334,0.940088397917109
335,0.0215948344046557
336,0.953142559584965
337,0.0743049564073642
339,0.747622334828573
343,0.873177246250476
344,0.68174654300519
346,0.181342621695363
347,0.000252739160371655
348,0.349284824522465
350,0.905360471456437
351,0.103673989015422
353,0.763189900286002
356,0.749455273273442
357,0.903762942321681
358,0.982628319417541
360,0.937036931376073
361,0.565494858851591
367,0.18923409574766
372,0.989269144285094
374,0.866584270563196
375,0.27910449868611
376,0.63661826572414
378,0.830851750536655
382,0.961332784408465
383,0.567507689332788
384,3.47634731924531e-07
388,0.044971067655289
390,0.00553971170097755
391,0.628935554192106
392,0.000542994337548868
393,0.00802170287026159
394,0.999868622409446
397,0.0294607008163019
398,0.840576713110291
399,5.4797144528531e-06
401,0.853664026460335
403,0.674518163777039
404,0.996911679011854
405,0.999760188532173
406,0.98538518901443
409,0.0537069773822652
411,0.000145628740353989
412,0.981023822358397
413,0.791176807917677
415,0.00462967269969266
417,0.839724816757715
419,0.816836817110198
420,0.026297610754429
421,0.99877848539697
423,0.425489072712555
427,0.0187566383266273
428,0.627059750038576
429,0.996880381220851
430,0.131816594121566
431,0.10801033160645
432,0.983109831668746
440,0.969525638722739
441,0.514653966675461
442,0.916856736449001
444,0.622289042949825
445,0.828234418640517
447,0.897393325798681
449,0.000732383828462052
450,0.991744137975502
452,0.819177405263242
454,0.763496073062549
456,0.982373609107168
462,0.993169393016387
464,0.0792939947864076
466,0.0212841773833949
468,0.0440114613064653
469,0.969444186407736
471,1.81470744099591e-07
474,0.00446726116255662
477,0.0162808536438861
483,0.0890788036748086
489,0.780899056513001
491,0.550015761570299
492,0.0035256708423393
493,0.0113027460414504
494,0.901376972108305
498,0.181851203761613
500,0.982139257653649
502,0.898066151281918
503,0.000879434922845004
504,0.999999087748385
506,0.547541020741162
508,0.197369284985466
509,0.449949202810423
511,0.778486952658321
516,0.161040041368832
517,0.063146855344473
519,0.0688971525906207
520,0.000889805723244819
521,0.50019447939408
522,0.995739073805639
524,0.861060248851235
525,0.818279573378564
529,0.088997207306526
530,0.145720540605247
532,0.0256671066254654
535,0.922776102102091
537,0.94218678800084
539,0.999774610256033
540,1.51812054403978e-06
545,0.982597569062068
546,0.0118222745122242
547,0.990955961998657
548,0.1692181691419
550,0.197685771466784
556,0.647393147521556
559,0.118482019730555
563,0.980376334387918
565,0.512802004520821
568,0.838872195064162
570,0.943240544391431
571,0.997864335485472
572,0.791066400621722
575,0.997428074609463
