"new_id","prob"
2,0.600824196486885
5,0.0390906445657127
6,0.151132576089826
9,0.999949960592861
10,0.489438108758248
12,0.922552627533423
13,0.0202999827412646
16,0.99611970222696
18,0.999976930909542
19,0.0672570452231157
20,0.999927320787644
23,0.99452448919289
25,0.94512177442894
29,0.653990726289471
31,0.955578343282399
32,0.903244148490064
33,0.143635204299461
35,0.468544569387156
37,0.00450650847868221
40,0.000176157313311393
47,0.0879411348542824
48,0.950661310610732
49,0.48963612930247
52,0.0293950414904041
53,0.951931651124109
54,0.85913685064437
55,0.142322617652416
57,0.986267657375501
59,0.930067792671609
60,0.957003143453275
61,0.948013331067414
65,0.999999737050403
66,0.882044459280362
69,0.295049058631065
70,0.207210888520263
72,0.566111162496626
73,0.289206873459315
75,0.315722124953623
76,0.209229643228048
80,0.636859598806895
81,0.066275073901471
84,0.198766120651493
87,0.0397417664004313
88,0.91820536614893
89,0.13237729834308
90,0.849928705928047
94,0.247190284015631
95,0.605433875883382
96,0.361793279142478
97,0.030913113747888
98,0.0693044709973786
100,0.11429820721783
101,0.543394996835742
102,0.992889489255367
104,0.767171706401894
105,0.927640862153928
106,0.0262136527000935
107,0.796723137613324
108,0.96527832994584
109,0.000471032171021983
111,0.996150012512331
112,0.163468051896265
113,0.982609389686273
119,0.778917932864593
123,0.00381528676247849
125,0.587306781143474
126,0.999281432990214
128,0.188778927429965
131,0.0304666332635652
133,0.89604600776245
135,0.481717512488052
136,0.989339678129633
137,0.940011285508934
139,0.963518518917931
140,0.000382680400450302
141,0.400679771732981
143,0.419455746326203
144,0.855030796829406
151,0.838452801262998
153,0.724212973427035
155,0.0485305742574182
156,0.847425289518425
157,0.668003423058594
158,0.000162033105606253
160,0.611390805786864
161,0.836633165315165
162,0.2270173689056
163,0.885686078322705
168,0.0979407480290822
169,0.740068311024094
171,0.352808377063495
174,0.812660424356806
175,0.0844541848082568
176,0.129556275496531
179,0.87461576053156
180,0.860009117463954
181,0.974956355526114
183,0.82428170429828
185,0.0240007818596347
187,0.70682064569379
188,0.0781391962792256
189,0.340057458330439
190,0.961353738482394
191,0.624754878138513
193,0.272851321266009
195,0.361011079072713
197,0.860281409340143
198,0.225550170694151
199,0.960101923719109
200,0.0131311393813201
202,0.967696296652851
206,0.481202783350274
211,0.278813118990835
212,0.289471510866961
215,0.02629167700119
217,0.77992766961958
218,0.792039724680161
224,0.204787476496978
228,0.0364270305900943
229,0.845992169351248
231,0.762887023662466
232,0.45082859811573
233,0.722276975112834
241,0.169873835135259
242,0.00209248843051166
243,0.374073092003089
244,0.684420686829684
245,0.00928839337900538
251,0.947178192979761
252,0.951108642144895
256,0.634685726668771
257,0.596500409950149
262,0.398815894332032
264,0.581423655661872
267,0.892434990511631
268,0.0526629920151822
271,0.376407348593904
273,0.979654586714326
275,0.00264483236517158
276,0.644204057244288
277,0.982750629385173
279,0.00620706187944241
282,0.794216388798079
283,0.963916282593181
284,0.971268123526792
288,0.35878041797979
290,0.381141963100985
292,0.904293533426125
293,0.478414330839678
295,0.0167599994134134
298,0.116300502480847
300,0.0180059139919294
303,0.551296629125188
305,0.833329716766719
310,0.394842975155846
314,0.960377043167627
316,0.024300105117125
317,0.258394788422741
320,0.00333219990865284
321,0.871880116905677
323,0.47359435928283
324,0.0471172618078049
325,0.00210324193537973
328,0.77782886705798
329,0.986361682798566
330,0.913388457187154
331,0.992806901329373
332,0.247890288118186
334,0.799027582567237
335,0.227260085067632
336,0.721103900120802
337,0.247193465179468
339,0.772374421766775
343,0.688399473347995
344,0.237972859143831
346,0.094117543469588
347,0.000761814125918714
348,0.459935477448384
350,0.822988588491643
351,0.13819243597497
353,0.876965639850995
356,0.744666365996968
357,0.869492195105219
358,0.982970086072759
360,0.669081511572578
361,0.739844077838246
367,0.246946707852497
372,0.937115621412849
374,0.971948158567892
375,0.316343114393336
376,0.551074791340316
378,0.905014233677805
382,0.960422274669072
383,0.479453069747732
384,3.76987296000384e-05
388,0.0491328536916804
390,0.0023612662748871
391,0.673423920928574
392,0.0007798090055638
393,0.0132691490511903
394,0.999383777250213
397,0.0283734176548841
398,0.950969109300037
399,0.000429363426020378
401,0.587191656287553
403,0.694159288738502
404,0.97172657040917
405,0.994861619108976
406,0.985035309457779
409,0.0853155856827755
411,0.00184961682416266
412,0.931744448054088
413,0.933716368346351
415,0.0305856334019591
417,0.818309977708875
419,0.840898173853912
420,0.0389654970619543
421,0.999213357509184
423,0.84005553291915
427,0.0695886871267265
428,0.633242844022003
429,0.951210224681174
430,0.234901908589549
431,0.529508965416858
432,0.964492378045599
440,0.965511364641709
441,0.485286805608766
442,0.923811079102646
444,0.700724063953089
445,0.803189975908707
447,0.822622648992917
449,0.0160764797008262
450,0.986210275173899
452,0.823226093031048
454,0.355433954577918
456,0.964298880243205
462,0.980527644306753
464,0.16072644183469
466,0.261208461535423
468,0.0583111453565331
469,0.88047523601742
471,7.18554899173852e-05
474,0.0742726485511623
477,0.0200370208835027
483,0.0342898572479664
489,0.768832302205054
491,0.526229957628784
492,0.0128726020635576
493,0.0367814657653924
494,0.78787023488004
498,0.122229859099082
500,0.945393184698416
502,0.849152449590437
503,0.0173806874340452
504,0.999851540440075
506,0.806555755946105
508,0.273933384779906
509,0.3772014130737
511,0.779090272773293
516,0.258084524078358
517,0.110344446396718
519,0.161833059792721
520,0.00943187739160402
521,0.483849619914549
522,0.981701754214319
524,0.626936402346682
525,0.883790479205892
529,0.211782210843745
530,0.330672877285722
532,0.0261549314529298
535,0.85839833301557
537,0.750996678569941
539,0.999461202477577
540,0.000254196821973852
545,0.515220634129569
546,0.0309826391294861
547,0.987002603018143
548,0.222678839392802
550,0.109612706150452
556,0.325642356406308
559,0.314899226930793
563,0.953236796914518
565,0.480452783453757
568,0.653142701967903
570,0.558661157810545
571,0.991590013382371
572,0.668275331150161
575,0.988091678214324
578,0.136814022395545
581,0.874936135660319
582,0.154435785809963
583,0.987311294728198
587,0.615496104074426
588,0.953048606344421
592,0.0383817497621357
595,0.560670442502034
596,0.031751504615007
597,0.99829453950733
599,0.743824178949113
601,0.96562578290675
603,0.000422902496619371
604,0.862314864552455
605,0.69260104880374
610,0.0130178358945761
611,0.00803408156802077
612,0.595999326927706
616,0.244049094540368
618,0.125668098310691
623,0.926673413024193
628,0.00933417853177824
629,0.423419489844461
633,0.00185538032711157
636,0.691916861352068
637,0.983386722437807
641,0.856096050767031
644,0.992449501913909
647,0.170719401199315
648,0.916266525407984
649,0.87544175706581
650,0.512521238479083
653,0.991150519990684
656,0.838825323275054
657,0.934499759415888
660,0.206231357733114
662,0.952446405770554
665,0.732968445977085
668,0.0180547333110619
669,0.701417267539101
670,0.149648617631494
671,0.137157720378216
676,0.874546980325255
677,0.474730618129622
678,0.0214819090728244
679,0.013080268584127
680,0.943218306444816
681,0.0371084772683717
683,0.196212761621479
685,0.131379241003507
687,0.444722434888762
688,0.0642210839686252
690,0.973560656085558
691,0.467769817358796
694,0.930020134208317
695,0.46177789601357
699,0.732230894253424
700,0.00854922818196093
701,0.00892560544570777
703,0.0135852374457494
705,0.576758207936177
706,0.619471967693676
709,0.917702131603598
710,0.144996232839093
711,0.922333292630655
712,0.428342091624586
714,0.427239883821632
715,0.924125431855643
716,0.0902080508122935
717,0.21349697793725
719,0.67499777566846
720,0.064949770385726
721,0.774468463296309
725,0.00104909711791588
726,0.44701674536248
727,0.908241245846885
728,0.92244022018771
730,0.991318139941889
731,0.0103146473986043
732,0.935783406368779
734,0.457882174987775
735,0.990778065884302
736,0.483212405811177
737,0.666357305247957
741,0.0240675094281624
742,0.808164693267307
744,0.347825745141711
748,0.750960350320106
750,0.996269269574832
751,0.00917348965276581
752,0.986981521279202
755,0.272461161127779
757,0.893728112426117
760,0.461440317614814
761,0.00046570477141506
762,0.0133602121796863
763,0.125632596470392
764,0.152223723278969
771,0.483655771552641
772,0.0741512165932126
773,0.326854761521637
775,0.959634637472873
777,0.661851502567115
779,0.468553870025919
781,0.117327605773837
783,0.532228319402789
786,0.505480282924292
787,0.719612356176608
788,0.862003420545844
789,0.897603956176306
792,0.118373857745612
793,0.00058207702303058
794,0.974963011173945
795,0.967712077664886
